snapped_at,price,market_cap,total_volume
2023-06-18 00:00:00 UTC,26494.407586024354,142790785.16143993,4038243.5886260397
2023-06-19 00:00:00 UTC,26358.178832413327,143633422.17585444,3474339.114144036
2023-06-20 00:00:00 UTC,26738.545814421646,153632422.15439588,4551595.767649804
2023-06-21 00:00:00 UTC,28266.596662744054,162250918.99155256,7120581.836393034
2023-06-22 00:00:00 UTC,30018.208991346986,182733311.6558107,9899463.879023178
2023-06-23 00:00:00 UTC,29873.06201095545,188413414.5697633,9217686.895703424
2023-06-24 00:00:00 UTC,30632.510537159957,182929752.94378933,9991934.024936821
2023-06-25 00:00:00 UTC,30486.03423587642,179649699.21043816,5563525.085071582
2023-06-26 00:00:00 UTC,30424.29926295503,181162047.86305192,7591138.328310794
2023-06-27 00:00:00 UTC,30301.23543587909,182718536.72434872,9114364.65728232
2023-06-28 00:00:00 UTC,30682.8524532726,182081947.2947663,7909392.276637959
2023-06-29 00:00:00 UTC,30038.45659886957,177267803.15274772,7736773.049168006
2023-06-30 00:00:00 UTC,30404.801142906366,179401240.43010092,8677862.131456813
2023-07-01 00:00:00 UTC,30451.881225705714,184312614.87487838,17788963.29136408
2023-07-02 00:00:00 UTC,30623.392118981985,187303319.91204345,7496952.31950666
2023-07-03 00:00:00 UTC,30613.233166290967,182072935.00141272,9499356.224700475
2023-07-04 00:00:00 UTC,31103.723922990688,183856040.30392367,11254704.77005112
2023-07-05 00:00:00 UTC,30678.930717810792,183009994.7198729,8823696.141410911
2023-07-06 00:00:00 UTC,30516.033675058472,179715511.86600992,10208156.686291277
2023-07-07 00:00:00 UTC,30002.94245631952,175313129.83061102,13018460.421051906
2023-07-08 00:00:00 UTC,30323.14694456131,178340840.81946415,8473703.938273743
2023-07-09 00:00:00 UTC,30304.32894162791,178863021.78749007,8409115.171105282
2023-07-10 00:00:00 UTC,30137.644342769043,179191810.9879316,11171081.254758013
2023-07-11 00:00:00 UTC,30336.210806507457,179203647.77797878,13578209.010748016
2023-07-12 00:00:00 UTC,30622.475666228347,181170981.75579467,11177609.229550697
2023-07-13 00:00:00 UTC,30399.510032200644,179192857.97629687,11242176.065039936
2023-07-14 00:00:00 UTC,31501.531872623404,201943214.27675927,16109841.445800565
2023-07-15 00:00:00 UTC,30327.853301985728,176547950.26636568,19869938.64618386
2023-07-16 00:00:00 UTC,30348.654005443364,176154460.27205867,10918000.455324164
2023-07-17 00:00:00 UTC,30217.5039386264,164376847.2899488,7340064.795890319
2023-07-18 00:00:00 UTC,30111.718344326124,149274525.4950918,10298137.338814981
2023-07-19 00:00:00 UTC,29831.54855936643,147767470.17092592,6298218.323679572
2023-07-20 00:00:00 UTC,29929.65559885449,148224586.95579168,8512883.10119766
2023-07-21 00:00:00 UTC,29751.537974759405,173658299.69650677,8532605.573570907
2023-07-22 00:00:00 UTC,29915.045142133513,166125172.25027952,6896018.262940471
2023-07-23 00:00:00 UTC,29661.62079417425,141382441.46708277,8623729.56963657
2023-07-24 00:00:00 UTC,30051.226517295643,141903412.0297539,6769989.806561209
2023-07-25 00:00:00 UTC,29201.426503223647,136483174.61334434,15523577.909885265
2023-07-26 00:00:00 UTC,29223.656020466064,149990041.63587183,33878290.76332401
2023-07-27 00:00:00 UTC,29386.538555558163,139630755.20877278,18439324.294823118
2023-07-28 00:00:00 UTC,29156.26280977571,135875820.11257866,7083872.115457458
2023-07-29 00:00:00 UTC,29361.301012308384,136078612.96847835,8114553.5551320845
2023-07-30 00:00:00 UTC,29374.798108045277,136778274.82853782,4204839.007589398
2023-07-31 00:00:00 UTC,29290.970805850557,130694708.31109725,20957603.084532004
2023-08-01 00:00:00 UTC,29254.577710701953,131705627.0901159,8515474.59522915
2023-08-02 00:00:00 UTC,29544.31158033063,132350913.15084772,10064422.204125697
2023-08-03 00:00:00 UTC,29165.954169776076,129128429.96399793,14945806.59205131
2023-08-04 00:00:00 UTC,29176.253966698616,130405537.97705407,7138445.279356727
2023-08-05 00:00:00 UTC,29066.990943038694,129886312.64647408,6209420.548608686
2023-08-06 00:00:00 UTC,29077.89654339975,131429307.61339495,3815133.595710455
2023-08-07 00:00:00 UTC,29065.558590527537,131677854.4886804,7519073.7417429825
2023-08-08 00:00:00 UTC,29170.295674585068,132539018.36821215,9473585.975976402
2023-08-09 00:00:00 UTC,29772.726564448418,134242650.9892063,8485653.837588815
2023-08-10 00:00:00 UTC,29632.996907652654,131577338.30919525,7063054.509219417
2023-08-11 00:00:00 UTC,29378.243768579687,132389608.79482335,5182911.046478949
2023-08-12 00:00:00 UTC,29412.203502567394,135511166.94527236,4652719.207654386
2023-08-13 00:00:00 UTC,29396.30125330496,135725109.85968974,1808667.9142837967
2023-08-14 00:00:00 UTC,29305.600505539413,135509703.60769895,3676988.607677798
2023-08-15 00:00:00 UTC,29429.579573886134,135661808.56803542,5872747.0003828565
2023-08-16 00:00:00 UTC,29185.945551711968,135307749.68925092,4060628.5072950763
2023-08-17 00:00:00 UTC,28631.110954707634,131008518.41773644,4304475.087535386
2023-08-18 00:00:00 UTC,26457.055473927743,120546323.1900954,6432853.021163532
2023-08-19 00:00:00 UTC,26038.56370519999,120313620.07654798,5233402.725225121
2023-08-20 00:00:00 UTC,26105.031901599526,121472050.08515374,3707248.2354623727
2023-08-21 00:00:00 UTC,26107.819062822062,121941409.02338625,2688665.7517572613
2023-08-22 00:00:00 UTC,26092.953311133762,121871720.0214649,3351938.0362942177
2023-08-23 00:00:00 UTC,26035.559575447685,121138959.68665588,4576467.242879534
2023-08-24 00:00:00 UTC,26451.389088436004,124060075.54001187,4342379.360904861
2023-08-25 00:00:00 UTC,26170.33718544673,122368112.75037155,2923946.878979844
2023-08-26 00:00:00 UTC,26071.268800932867,119737861.48638679,3079498.804822176
2023-08-27 00:00:00 UTC,25991.768915361386,118817025.50250891,1444743.9743732593
2023-08-28 00:00:00 UTC,26131.721611419576,119871432.40023775,1782315.3715767788
2023-08-29 00:00:00 UTC,26123.141969259417,119597982.41926381,3573847.383940159
2023-08-30 00:00:00 UTC,27666.39158989211,126366159.99600095,8365740.2586824065
2023-08-31 00:00:00 UTC,27256.416070900166,124013875.53697623,3123205.1236043605
2023-09-01 00:00:00 UTC,25918.9589960601,117235844.20125477,5362429.657779
2023-09-02 00:00:00 UTC,25806.239341966975,118881068.5325013,3453165.9495844566
2023-09-03 00:00:00 UTC,25877.492367245646,119860599.72133084,2106671.520171482
2023-09-04 00:00:00 UTC,25972.31013775105,120352233.48837821,1615659.4454762402
2023-09-05 00:00:00 UTC,25791.135377704308,118572744.69168462,2560952.382208871
2023-09-06 00:00:00 UTC,25761.10632844854,119389453.68405508,2151732.0610517794
2023-09-07 00:00:00 UTC,25746.375233047656,116814282.42378232,2957171.5942952246
2023-09-08 00:00:00 UTC,26177.246025906567,116385644.9819027,3380546.263128663
2023-09-09 00:00:00 UTC,25932.940883358766,115308697.25660163,2587514.563676344
2023-09-10 00:00:00 UTC,25847.83951480691,114576424.43879433,977399.1560919079
2023-09-11 00:00:00 UTC,25848.32933693283,115098825.03828493,3741405.754513404
2023-09-12 00:00:00 UTC,25142.598459032473,110908336.84461245,4136370.713638541
2023-09-13 00:00:00 UTC,25880.604584631055,114805754.31933838,4432748.539482435
2023-09-14 00:00:00 UTC,26202.87720748577,115976101.42523639,2761052.3635361916
2023-09-15 00:00:00 UTC,26521.36907588693,119150588.72274536,2181884.077578849
