snapped_at,price,market_cap,total_volume
2021-04-26 00:00:00 UTC,79.17298471459694,5584070611.920522,2017191630.8630142
2021-04-27 00:00:00 UTC,89.81737853780209,6316114904.143714,1711179893.5644062
2021-04-28 00:00:00 UTC,93.89690804116302,6638628510.576332,1514112599.280304
2021-04-29 00:00:00 UTC,91.62434857023466,6450985533.9888935,1374007531.2964919
2021-04-30 00:00:00 UTC,89.49334160635888,6317687737.987352,1096737583.980547
2021-05-01 00:00:00 UTC,97.06991287682517,6863595652.603818,1434183085.868332
2021-05-02 00:00:00 UTC,102.24255089877919,7213545949.351154,1384144482.0953424
2021-05-03 00:00:00 UTC,106.4989496806238,7512474449.767595,2029058023.474846
2021-05-04 00:00:00 UTC,107.29414061507845,7574916458.647802,1671008804.8861127
2021-05-05 00:00:00 UTC,96.25757499268066,6892378015.673691,1878668070.5016353
2021-05-06 00:00:00 UTC,114.99073101625672,8064092534.28836,2357865540.4295206
2021-05-07 00:00:00 UTC,122.45361062373694,8600677880.696266,3777648631.6784115
2021-05-08 00:00:00 UTC,118.24774330119124,8263817452.8435755,4213887846.798187
2021-05-09 00:00:00 UTC,116.42046612064546,8203674722.352835,2043400673.341072
2021-05-10 00:00:00 UTC,118.74871336468455,8343412228.700565,1876809700.542441
2021-05-11 00:00:00 UTC,105.46074101910506,7465481072.060438,1952201249.3090136
2021-05-12 00:00:00 UTC,116.3147710674933,8197247837.764097,2107698330.7901478
2021-05-13 00:00:00 UTC,97.29504035913938,7091061005.360152,2007006498.528808
2021-05-14 00:00:00 UTC,96.50714076549623,6755124780.525521,2051126920.3423095
2021-05-15 00:00:00 UTC,100.85915913940427,7099100453.334354,1340889455.5595088
2021-05-16 00:00:00 UTC,92.26788943978462,6511999798.485646,1328755549.4694214
2021-05-17 00:00:00 UTC,93.19223378217556,6572848248.656842,1516406640.4721355
2021-05-18 00:00:00 UTC,85.37768458381868,6055564389.183995,1625177571.9147074
2021-05-19 00:00:00 UTC,87.73330320797204,6132504015.305791,1114333245.6315367
2021-05-20 00:00:00 UTC,56.45258184218371,3981600597.329217,1802662951.7393029
2021-05-21 00:00:00 UTC,70.00029674158071,4856762124.893412,1480568587.9085402
2021-05-22 00:00:00 UTC,57.12042447341303,4044666263.091659,1277401776.1685448
2021-05-23 00:00:00 UTC,51.639707819193916,3643149795.0195107,879864376.8506433
2021-05-24 00:00:00 UTC,43.64692413083509,3050783822.390452,1120440590.897214
2021-05-25 00:00:00 UTC,53.75904119533788,3774113801.322771,997143410.4535838
2021-05-26 00:00:00 UTC,56.215155543659144,3980488699.0103316,1153169105.0159729
2021-05-27 00:00:00 UTC,62.29137647271382,4382961151.788989,883856414.2746143
2021-05-28 00:00:00 UTC,62.751544031695104,4425866400.555455,924094319.9470752
2021-05-29 00:00:00 UTC,54.510889357292065,3844653026.369809,744885861.3180991
2021-05-30 00:00:00 UTC,50.42471608246396,3603042715.9185195,593308961.8447618
2021-05-31 00:00:00 UTC,51.44748786083425,3630551948.079208,490244276.782023
2021-06-01 00:00:00 UTC,55.66682766901435,3913261327.2708435,507164502.8131585
2021-06-02 00:00:00 UTC,53.99118307649163,3817944042.4000645,641774945.2453969
2021-06-03 00:00:00 UTC,58.06683448044029,4094332987.582169,658405814.323195
2021-06-04 00:00:00 UTC,61.76519851751621,4363353154.154067,793879907.5004435
2021-06-05 00:00:00 UTC,56.45155368311153,3986950678.7971635,611920685.9729366
2021-06-06 00:00:00 UTC,55.61556407902487,3901394714.782043,620311457.9116156
2021-06-07 00:00:00 UTC,56.56635538162254,3981354841.0549045,471195271.0474797
2021-06-08 00:00:00 UTC,50.753947149382995,3629631217.084934,460100065.67100644
2021-06-09 00:00:00 UTC,49.082159572877885,3466698750.494997,629930211.3199575
2021-06-10 00:00:00 UTC,51.210432937557165,3612542915.674019,684544045.1251477
2021-06-11 00:00:00 UTC,50.55548928988273,3582788852.604612,605350508.7400815
2021-06-12 00:00:00 UTC,47.35591522418486,3328422992.4610147,413770655.94680905
2021-06-13 00:00:00 UTC,46.41195446683678,3295943857.9261274,402067278.92427754
2021-06-14 00:00:00 UTC,49.34901479304284,3458333860.36488,400172640.6963752
2021-06-15 00:00:00 UTC,50.87798773851121,3579542772.1400585,477322511.949684
2021-06-16 00:00:00 UTC,50.31677128931868,3548841879.0356464,434503294.98285514
2021-06-17 00:00:00 UTC,48.39991171745882,3411886308.803985,431342305.52664286
2021-06-18 00:00:00 UTC,48.69653895146341,3416524706.1702037,358336403.59596944
2021-06-19 00:00:00 UTC,45.407335900521915,3208868834.5179753,342373516.3240813
2021-06-20 00:00:00 UTC,44.56274560975031,3145290038.1875014,271415780.2117809
2021-06-21 00:00:00 UTC,44.89318331724131,3160428162.59402,363176186.46962553
2021-06-22 00:00:00 UTC,32.310286430553916,2322622194.0399437,533155629.3545542
2021-06-23 00:00:00 UTC,29.934070576346176,2096115013.0333443,752696847.3800185
2021-06-24 00:00:00 UTC,33.386769320538576,2332210977.4857664,480573472.76915914
2021-06-25 00:00:00 UTC,34.88695889887413,2465766262.7381215,323218197.79865146
2021-06-26 00:00:00 UTC,31.758350545877597,2240169337.827809,355820942.1187672
2021-06-27 00:00:00 UTC,30.876032963790053,2168771674.8208623,362429024.4333439
2021-06-28 00:00:00 UTC,31.846444347202063,2238189485.048126,450021227.6153706
2021-06-29 00:00:00 UTC,33.287875280506974,2347590064.7042775,464905176.05061513
2021-06-30 00:00:00 UTC,35.083139371867524,2476942813.7274404,598389752.8883798
2021-07-01 00:00:00 UTC,36.699320167722924,2591110458.657384,593520516.9602745
2021-07-02 00:00:00 UTC,34.38454957133033,2424399546.8803563,354552845.9593274
2021-07-03 00:00:00 UTC,35.498655352042924,2488768291.549043,364154281.3129159
2021-07-04 00:00:00 UTC,36.311750390113765,2551618448.684719,403411729.06008345
2021-07-05 00:00:00 UTC,37.58841732570377,2660896636.953588,394713596.98016953
2021-07-06 00:00:00 UTC,36.18455268920472,2552052427.7887297,400319853.94224393
2021-07-07 00:00:00 UTC,36.78470207514982,2593546715.0118203,330893771.2926274
2021-07-08 00:00:00 UTC,36.927330136172806,2603023837.37526,350261059.4054674
2021-07-09 00:00:00 UTC,34.08405637106453,2403535298.039649,385777601.00245327
2021-07-10 00:00:00 UTC,34.8416786258116,2457694683.6694627,323983635.42305845
2021-07-11 00:00:00 UTC,34.18613015274564,2411816144.4170394,286709641.74409944
2021-07-12 00:00:00 UTC,34.19771708674643,2414222032.0118575,266668093.65525103
2021-07-13 00:00:00 UTC,33.894927043634375,2387240214.194747,294661784.14866006
2021-07-14 00:00:00 UTC,33.23735240665449,2344564264.1768274,297908276.7879482
2021-07-15 00:00:00 UTC,32.87203662252729,2316915625.4722443,268544894.67655474
2021-07-16 00:00:00 UTC,31.184637232076195,2204145210.280225,242968693.25222713
2021-07-17 00:00:00 UTC,29.695782812700493,2090444450.8539963,237746097.28818294
2021-07-18 00:00:00 UTC,29.599679224917008,2090881527.025629,222953624.03093952
2021-07-19 00:00:00 UTC,29.873089633826606,2102850253.7288272,217590963.76806545
2021-07-20 00:00:00 UTC,27.847168560599176,1979712990.0953717,204648643.41653964
2021-07-21 00:00:00 UTC,26.01131144479787,1832623419.4954913,251319926.0957443
2021-07-22 00:00:00 UTC,28.04872350234441,1974232331.0069184,315316028.47306806
2021-07-23 00:00:00 UTC,29.019745349481,2044543577.1711504,257737129.60173163
2021-07-24 00:00:00 UTC,29.55270290017555,2081022407.2821841,269784527.70576763
2021-07-25 00:00:00 UTC,30.92754852510726,2172661711.482007,294296674.037108
2021-07-26 00:00:00 UTC,30.874046930784985,2176439158.5145903,260762669.65663832
2021-07-27 00:00:00 UTC,32.38169673245821,2296101439.8408685,560190061.664504
2021-07-28 00:00:00 UTC,33.92124398172305,2380654712.967983,383170415.2734103
2021-07-29 00:00:00 UTC,34.4610892877635,2427679835.852437,351398061.9305316
2021-07-30 00:00:00 UTC,35.30266036096434,2496031172.4857454,303063494.1132068
2021-07-31 00:00:00 UTC,41.86888781819437,2961083558.354951,829803389.1981361
2021-08-01 00:00:00 UTC,46.461690957761505,3290985074.137589,1435527512.5830545
2021-08-02 00:00:00 UTC,42.21265103925787,2969396578.542362,662944528.8886367
2021-08-03 00:00:00 UTC,43.70395008804922,3092577259.9235177,685127799.5229225
2021-08-04 00:00:00 UTC,41.34424977944974,2932175704.3449607,365619871.5191137
2021-08-05 00:00:00 UTC,43.55431552733796,3079189744.944863,392459027.8772067
2021-08-06 00:00:00 UTC,43.896287134480396,3101310252.998067,371807291.9538657
2021-08-07 00:00:00 UTC,44.451009751207415,3134647161.1006274,410383715.19106036
2021-08-08 00:00:00 UTC,47.03285302607416,3316348256.2597084,632631009.8281487
2021-08-09 00:00:00 UTC,45.107232744651235,3181871051.3935857,531649580.1483962
2021-08-10 00:00:00 UTC,46.484049556147816,3240972510.474712,459511704.5895132
2021-08-11 00:00:00 UTC,46.76823445505755,3291980772.940444,521890880.63433135
2021-08-12 00:00:00 UTC,48.88673576032543,3438868400.801734,659516650.4182549
2021-08-13 00:00:00 UTC,48.59429896183428,3421110131.526007,659897028.3403617
2021-08-14 00:00:00 UTC,55.29281363820219,3898924654.803418,922771839.6333289
2021-08-15 00:00:00 UTC,55.77477035320051,3936182281.6490307,772110724.6775852
2021-08-16 00:00:00 UTC,58.921363177874156,4150656888.3620977,641735352.4946067
2021-08-17 00:00:00 UTC,56.46034639614955,4043474991.7642612,723058980.9873911
2021-08-18 00:00:00 UTC,51.87726620513593,3681443498.5504527,562538996.2410026
2021-08-19 00:00:00 UTC,52.16764079869474,3700548228.4209566,516726148.06193304
2021-08-20 00:00:00 UTC,53.45176616321216,3683771064.295468,477953754.49586064
2021-08-21 00:00:00 UTC,56.281018248140725,3958876405.184127,530564319.1686681
2021-08-22 00:00:00 UTC,55.576102386512865,3925855848.5347624,412590253.9885745
2021-08-23 00:00:00 UTC,55.2842844263451,3902556567.9758735,418761680.71905303
2021-08-24 00:00:00 UTC,60.755776631329574,4297319101.198016,998190722.6909273
2021-08-25 00:00:00 UTC,56.068526234128,3960094939.9767866,777655730.677542
2021-08-26 00:00:00 UTC,56.454191033284715,3982524382.3336887,693196574.3588494
2021-08-27 00:00:00 UTC,52.13345412336269,3698772247.5849957,598002012.419187
2021-08-28 00:00:00 UTC,55.38150915482439,3904415558.367581,621003029.1520196
2021-08-29 00:00:00 UTC,54.53663490736523,3844000308.8584538,391271511.1331697
2021-08-30 00:00:00 UTC,54.67935591998148,3851553104.615188,414733529.94693595
2021-08-31 00:00:00 UTC,51.380043452394084,3635871635.428373,405692311.0325581
2021-09-01 00:00:00 UTC,52.25951037894876,3688676882.744847,420411057.0239935
2021-09-02 00:00:00 UTC,55.24369005912823,3890672562.1571956,583332479.8621271
2021-09-03 00:00:00 UTC,55.47931578744873,3911758475.3171363,499724033.13867635
2021-09-04 00:00:00 UTC,57.173355039876284,4029215656.98597,660773922.2728238
2021-09-05 00:00:00 UTC,58.23128991049594,4108614422.8191676,550479438.2131293
2021-09-06 00:00:00 UTC,65.04669282966064,4594046604.895259,1161294404.2299445
2021-09-07 00:00:00 UTC,63.80403694854593,4509499070.36526,1011643623.6379316
2021-09-08 00:00:00 UTC,50.10824016096114,3517383470.3372035,1062242693.4199107
2021-09-09 00:00:00 UTC,49.20234308911669,3478302588.2065005,764840975.0334713
2021-09-10 00:00:00 UTC,50.56387971119127,3573074275.1264315,555548272.7302908
2021-09-11 00:00:00 UTC,47.90641769971188,3371226706.7481513,558948624.3741091
2021-09-12 00:00:00 UTC,48.803412966898755,3433364321.704823,369062995.2998673
2021-09-13 00:00:00 UTC,51.66168724129485,3643698801.1285257,378735906.79559994
2021-09-14 00:00:00 UTC,48.56711367836158,3422201028.8359776,481875857.77981836
2021-09-15 00:00:00 UTC,51.90659141665799,3657275867.3170395,496997771.6768059
2021-09-16 00:00:00 UTC,52.46559705888088,3700398560.5628686,369928715.8022136
2021-09-17 00:00:00 UTC,50.615018490555556,3568760952.269431,350900247.77506644
2021-09-18 00:00:00 UTC,48.792188163850454,3441313031.196372,323266051.3490166
2021-09-19 00:00:00 UTC,49.605462307500986,3500962897.483463,324667799.01602584
2021-09-20 00:00:00 UTC,48.30953248607534,3406698940.623078,263034798.55515394
2021-09-21 00:00:00 UTC,41.51789582076195,2914756990.4646797,538107113.5537269
2021-09-22 00:00:00 UTC,37.04900332470688,2600160640.243999,335021702.75632375
2021-09-23 00:00:00 UTC,42.75729240635817,3008999942.8605337,376103397.5552116
2021-09-24 00:00:00 UTC,43.896526686239106,3092056489.3128147,318749544.19696426
2021-09-25 00:00:00 UTC,39.672752863774186,2846194413.8052907,342025405.3564998
2021-09-26 00:00:00 UTC,39.25820164721979,2774461415.449542,242977322.51360065
2021-09-27 00:00:00 UTC,38.732010201529654,2791140913.1970086,270626613.4982258
2021-09-28 00:00:00 UTC,37.54877401636864,2649219235.5748587,252119337.6709272
2021-09-29 00:00:00 UTC,36.01496007046464,2548263194.7801824,239707664.59716225
2021-09-30 00:00:00 UTC,37.06962408760368,2610802664.8480415,284915955.54710585
2021-10-01 00:00:00 UTC,39.190014365511665,2760347689.8141513,273438608.2609637
2021-10-02 00:00:00 UTC,42.2842157762838,2982238476.8609924,261939081.48635334
2021-10-03 00:00:00 UTC,42.434563706065745,2994832054.1175184,217057091.30323583
2021-10-04 00:00:00 UTC,44.55851701855519,3145644990.928586,275776253.35621184
2021-10-05 00:00:00 UTC,43.1909990634821,3049189055.582066,264360688.279115
2021-10-06 00:00:00 UTC,46.815739111637036,3311434806.705752,450796496.1206655
2021-10-07 00:00:00 UTC,46.259833946092996,3266258687.809889,380673857.22579235
2021-10-08 00:00:00 UTC,45.89360772157712,3233120603.779412,303149145.42728806
2021-10-09 00:00:00 UTC,46.62313265989037,3283421112.365196,242277715.9234168
2021-10-10 00:00:00 UTC,48.08377030110054,3386470874.5813355,303674452.28531104
2021-10-11 00:00:00 UTC,45.39662835317051,3204438023.0402617,243690131.19103232
2021-10-12 00:00:00 UTC,45.10210645519006,3166818711.3353677,203780890.17357326
