snapped_at,price,market_cap,total_volume
2025-02-13 00:00:00+00:00,1.900776264506096,474565046.541738,280175664.25418365
2025-02-14 00:00:00+00:00,1.900776264506096,474565046.541738,280175664.25418365
2025-02-15 00:00:00+00:00,1.8835157964608773,470729806.222363,188943935.3208849
2025-02-16 00:00:00+00:00,1.4914033562582274,372700165.5020192,151187271.1834391
2025-02-17 00:00:00+00:00,1.7632002141663858,441456313.9937594,296963172.931181
2025-02-18 00:00:00+00:00,1.9398884038694029,484830334.1764708,225285456.6112793
2025-02-19 00:00:00+00:00,1.9745480438425476,492041577.2614852,175864950.18103534
2025-02-20 00:00:00+00:00,2.813392688703402,711598092.5270777,357106422.06065446
2025-02-21 00:00:00+00:00,5.827299972994471,1467330268.5166397,1343488526.4384513
2025-02-22 00:00:00+00:00,4.631093117030402,1162002539.1004057,899308784.9422449
2025-02-23 00:00:00+00:00,4.525107805299784,1145907316.6066816,487766144.9853693
2025-02-24 00:00:00+00:00,4.008988757009829,1007314910.3309948,359352669.3515217
2025-02-25 00:00:00+00:00,4.508105444255312,1126016284.30877,536399083.9951518
2025-02-26 00:00:00+00:00,5.679924623921491,1416822262.2691026,1305867983.1767652
2025-02-27 00:00:00+00:00,7.098088907683509,1780572455.786646,2183909506.397156
2025-02-28 00:00:00+00:00,5.655827437268024,1406602723.0661955,498957582.115442
2025-03-01 00:00:00+00:00,5.496282777819967,1374067888.604067,312895929.9538057
2025-03-02 00:00:00+00:00,5.193137533779415,1344865388.8180382,195275726.1288544
2025-03-03 00:00:00+00:00,6.17763631692407,1608163667.183614,403119599.0799662
2025-03-04 00:00:00+00:00,5.502196361633279,1376380302.913896,279981324.10464793
2025-03-05 00:00:00+00:00,5.547633320288255,1389721544.7019815,233032509.12445864
2025-03-06 00:00:00+00:00,5.402775259162368,1350902077.267986,182470261.91310987
2025-03-07 00:00:00+00:00,5.148864664136291,1289040957.619026,149276155.89739367
