snapped_at,price,market_cap,total_volume
2024-10-14 00:00:00+00:00,0.0188766115489342,47243413.35728858,38701618.51773677
2024-10-15 00:00:00+00:00,0.0188766115489342,47243413.35728858,38701618.51773677
2024-10-16 00:00:00+00:00,0.0337044608334834,84267974.14555103,57381471.94711386
2024-10-17 00:00:00+00:00,0.0313958212659248,78627672.02958903,35331196.96527437
2024-10-18 00:00:00+00:00,0.032232381652377,80218302.19955942,24553723.461775377
2024-10-19 00:00:00+00:00,0.0502673887990123,125910577.1305145,60624990.6167279
2024-10-20 00:00:00+00:00,0.0584355398131937,145956699.17380536,63087552.527153626
2024-10-21 00:00:00+00:00,0.0864300573941135,215909478.3349009,121418300.76269576
2024-10-22 00:00:00+00:00,0.0792653502100546,197868253.38667703,117771752.88526484
2024-10-23 00:00:00+00:00,0.0639995983464543,160804579.9571907,112462700.20031746
2024-10-24 00:00:00+00:00,0.0648257783566556,162064445.89163905,80469758.48823278
2024-10-25 00:00:00+00:00,0.0654875190911168,164640828.32774562,116440791.74230766
2024-10-26 00:00:00+00:00,0.0553844213681282,137057559.85793716,92389497.95716073
2024-10-27 00:00:00+00:00,0.0577156296280632,144238405.63710624,205690451.58885705
2024-10-28 00:00:00+00:00,0.0525193150198366,131408970.26493175,259154689.5557793
2024-10-29 00:00:00+00:00,0.0425553198673426,107527313.4700963,84887651.54487793
2024-10-30 00:00:00+00:00,0.0561179060218196,139377783.16098133,71509128.74721026
2024-10-31 00:00:00+00:00,0.0552747562080941,138148524.58002904,41793062.62993021
2024-11-01 00:00:00+00:00,0.0518491115045,130257076.21428004,26079393.063060604
2024-11-02 00:00:00+00:00,0.0567555353330893,141889485.48407164,32496414.21004973
2024-11-03 00:00:00+00:00,0.0520188439750242,130091698.27717637,20768937.07083873
2024-11-04 00:00:00+00:00,0.050751272807337,127101357.43126996,23135198.40825994
2024-11-05 00:00:00+00:00,0.0463788811163463,115909561.07769813,18247113.169986937
2024-11-06 00:00:00+00:00,0.0434198838423528,108548355.0004667,20908920.72139629
2024-11-07 00:00:00+00:00,0.0561436995453857,140752424.0056583,51009163.02336881
2024-11-08 00:00:00+00:00,0.0596924746218971,149241196.1594086,39435911.41743769
2024-11-09 00:00:00+00:00,0.0616517626807872,154318115.0852973,21588213.82699552
2024-11-10 00:00:00+00:00,0.0747327629783922,189567996.97721627,38485207.57867895
2024-11-11 00:00:00+00:00,0.0789979174161431,197275887.53020453,41889279.00117501
2024-11-12 00:00:00+00:00,0.0849031084024891,212323498.9672598,30831680.34432755
2024-11-13 00:00:00+00:00,0.0745495581457277,187230022.9523013,29178532.50347672
2024-11-14 00:00:00+00:00,0.0655800451182423,164494771.24570426,21312735.056236632
2024-11-15 00:00:00+00:00,0.0554261507219199,138249888.74064335,21324242.76515602
2024-11-16 00:00:00+00:00,0.0696519987991814,174111227.83207178,20319543.659178413
2024-11-17 00:00:00+00:00,0.06789612688553,167418505.88304463,13059580.72907436
2024-11-18 00:00:00+00:00,0.0691262268194233,173116512.19732958,15476321.902635844
2024-11-19 00:00:00+00:00,0.0669990056015841,167473420.4792865,10580616.607507505
2024-11-20 00:00:00+00:00,0.0636803313875407,159193819.3247665,6658645.99712871
2024-11-21 00:00:00+00:00,0.0527011972874054,132095406.52782875,10942730.248141903
2024-11-22 00:00:00+00:00,0.0542649522065011,136044468.00029492,7189523.127597836
2024-11-23 00:00:00+00:00,0.0525728390826026,131374935.36785547,4054433.690026592
2024-11-24 00:00:00+00:00,0.0522188630564908,130514793.54527676,8173870.734376346
2024-11-25 00:00:00+00:00,0.0594415750597759,148772158.9852939,10435721.984667853
2024-11-26 00:00:00+00:00,0.0533461512274264,133365378.06856611,6073614.574516634
2024-11-27 00:00:00+00:00,0.0574155276861481,143403421.2732603,6658291.047751762
2024-11-28 00:00:00+00:00,0.0573122980171478,143008290.5019481,3572172.530318196
2024-11-29 00:00:00+00:00,0.0565216783995199,141268616.67933127,5490727.638863141
2024-11-30 00:00:00+00:00,0.0573542298408955,143487185.25290245,3966166.00277581
2024-12-01 00:00:00+00:00,0.0565489054740238,141380425.19421598,3256691.693777409
2024-12-02 00:00:00+00:00,0.0547751381839254,137366615.6767529,3960884.7456226577
2024-12-03 00:00:00+00:00,0.0507040076337125,126694367.5007952,4760423.876071425
2024-12-04 00:00:00+00:00,0.0560631865626234,140256570.0963387,7797422.377067677
2024-12-05 00:00:00+00:00,0.0639092755876425,159804743.42084244,17967888.227218032
2024-12-06 00:00:00+00:00,0.0728189298390008,182311193.0563867,32646515.52121951
2024-12-07 00:00:00+00:00,0.0801973157541407,200485183.23157975,18474209.793334
2024-12-08 00:00:00+00:00,0.089294603338684,223493504.79542243,24471781.041142154
2024-12-09 00:00:00+00:00,0.0900584391196927,225328086.31465468,21422457.10343772
2024-12-10 00:00:00+00:00,0.0790516137341617,196713247.8764581,29891420.906350903
2024-12-11 00:00:00+00:00,0.0710485925024086,177174516.1252213,26287844.007453077
2024-12-12 00:00:00+00:00,0.0807101478468685,201580216.75664437,17563700.441405773
2024-12-13 00:00:00+00:00,0.0952965402563776,238564209.7432989,45510117.66351375
2024-12-14 00:00:00+00:00,0.1048791012976512,261764169.636925,28540729.1624611
2024-12-15 00:00:00+00:00,0.0937681948932609,234420487.23315224,17706965.120680187
2024-12-16 00:00:00+00:00,0.1063708580029766,265494606.7269845,15663203.960428534
2024-12-17 00:00:00+00:00,0.1144741861486083,287436202.1390352,29884364.567807388
2024-12-18 00:00:00+00:00,0.1159819704718912,289950765.6204015,38238307.05334716
2024-12-19 00:00:00+00:00,0.1017611477499683,254916279.130313,35938125.384458534
2024-12-20 00:00:00+00:00,0.0976175963704758,245747786.9993535,34933310.64912587
2024-12-21 00:00:00+00:00,0.1191174630781691,297204367.075091,43370890.87027879
2024-12-22 00:00:00+00:00,0.1077748095452904,268455892.7286593,37829780.12888911
2024-12-23 00:00:00+00:00,0.1067976106856061,267341993.6956445,28384569.219025515
