snapped_at,price,market_cap,total_volume
2024-02-14 00:00:00+00:00,1.000012445106238,0.0,34991287.51849755
2024-02-15 00:00:00+00:00,1.000012445106238,0.0,34991287.51849755
2024-02-16 00:00:00+00:00,0.9999389830356464,0.0,46441160.69806383
2024-02-17 00:00:00+00:00,0.9993194683912188,0.0,46627880.04595265
2024-02-18 00:00:00+00:00,0.9996767607109532,0.0,44216494.79120534
2024-02-19 00:00:00+00:00,0.9984556211959512,0.0,26791434.85260032
2024-02-20 00:00:00+00:00,0.9999700625854928,0.0,31937348.35395017
2024-02-21 00:00:00+00:00,1.000102497770409,0.0,49828562.57139429
2024-02-22 00:00:00+00:00,0.9999920146619892,0.0,33232878.722971827
2024-02-23 00:00:00+00:00,1.0003264475750948,0.0,45806753.37214943
2024-02-24 00:00:00+00:00,0.998218529413278,0.0,35781950.842432566
2024-02-25 00:00:00+00:00,0.998825948740802,0.0,23639609.69011092
2024-02-26 00:00:00+00:00,1.0005796263890998,0.0,30826250.62285159
2024-02-27 00:00:00+00:00,1.000180356144127,0.0,67860328.6793574
2024-02-28 00:00:00+00:00,1.000396919371216,0.0,79477680.0955827
2024-02-29 00:00:00+00:00,1.001880586737676,0.0,95251957.1127676
2024-03-01 00:00:00+00:00,0.9971980941812056,0.0,106534345.62287728
2024-03-02 00:00:00+00:00,0.9980033341155422,0.0,91916352.03311558
2024-03-03 00:00:00+00:00,0.9995133013135514,0.0,73212696.48305999
2024-03-04 00:00:00+00:00,1.001054326147941,0.0,67294063.77448131
2024-03-05 00:00:00+00:00,1.0020375889734876,0.0,116893534.3370775
2024-03-06 00:00:00+00:00,1.0077291276391682,0.0,172001484.66123995
2024-03-07 00:00:00+00:00,1.0020524012950478,0.0,156577533.64455247
2024-03-08 00:00:00+00:00,0.9982552715750792,0.0,100062208.17284356
2024-03-09 00:00:00+00:00,1.000351048205945,0.0,124948512.3295959
2024-03-10 00:00:00+00:00,0.9996810571642774,0.0,82881371.15411393
2024-03-11 00:00:00+00:00,1.0024796040601134,0.0,105014564.05931358
2024-03-12 00:00:00+00:00,1.0002614903166356,0.0,99952462.36243913
2024-03-13 00:00:00+00:00,0.999604255886351,0.0,110685807.3565166
2024-03-14 00:00:00+00:00,1.0015562177936177,0.0,94306583.49063548
2024-03-15 00:00:00+00:00,0.9988831450844562,0.0,103689507.63587534
2024-03-16 00:00:00+00:00,1.0019208134258883,0.0,196014692.6709538
2024-03-17 00:00:00+00:00,0.9981110568569364,0.0,108947531.92375028
2024-03-18 00:00:00+00:00,1.0040731861091776,0.0,80081032.63889153
2024-03-19 00:00:00+00:00,0.9982574583924216,0.0,67237866.47473189
2024-03-20 00:00:00+00:00,1.003625015797067,0.0,90589762.29679744
2024-03-21 00:00:00+00:00,0.999651615234249,0.0,77600937.810624
2024-03-22 00:00:00+00:00,1.0018463975144902,0.0,44961759.68742829
2024-03-23 00:00:00+00:00,1.003553102824094,0.0,49278603.20710557
2024-03-24 00:00:00+00:00,0.9986331337961332,0.0,27370680.448391493
2024-03-25 00:00:00+00:00,0.9987886907156708,0.0,43440918.11148919
2024-03-26 00:00:00+00:00,0.9993627884457208,0.0,79297390.02596237
2024-03-27 00:00:00+00:00,0.9993872079789766,0.0,73152147.35707213
2024-03-28 00:00:00+00:00,1.003897309961493,0.0,106704053.7104657
2024-03-29 00:00:00+00:00,0.999392697474252,0.0,96475312.70360672
2024-03-30 00:00:00+00:00,0.9999101887492612,0.0,108395454.59669422
2024-03-31 00:00:00+00:00,0.9991065376936774,0.0,100173261.35173136
2024-04-01 00:00:00+00:00,1.000139695763043,0.0,63114256.48289366
2024-04-02 00:00:00+00:00,0.999934631543894,0.0,93326197.60335
2024-04-03 00:00:00+00:00,0.9999623367826224,0.0,136231124.97621632
2024-04-04 00:00:00+00:00,0.9986983178471076,0.0,97010293.6754216
2024-04-05 00:00:00+00:00,1.0005800094156967,0.0,104009153.91154496
2024-04-06 00:00:00+00:00,0.9986151212686762,0.0,93100746.76532182
2024-04-07 00:00:00+00:00,0.9988826228191494,0.0,64464184.92648926
2024-04-08 00:00:00+00:00,1.0009589286604788,0.0,62396251.16966711
2024-04-09 00:00:00+00:00,0.9993158404014848,0.0,93250547.43599927
2024-04-10 00:00:00+00:00,1.0005484162440914,0.0,97329700.90224248
2024-04-11 00:00:00+00:00,0.9996146387636792,0.0,97746013.79285435
2024-04-12 00:00:00+00:00,1.0016769613555765,0.0,78029916.38071424
2024-04-13 00:00:00+00:00,0.999317714177124,0.0,112568025.53202356
2024-04-14 00:00:00+00:00,0.995064381787002,0.0,87859890.38529707
2024-04-15 00:00:00+00:00,1.001320790755464,0.0,90971454.22154564
2024-04-16 00:00:00+00:00,1.000552127733375,0.0,104385225.90987664
2024-04-17 00:00:00+00:00,0.9993794381101452,0.0,75300279.18516666
2024-04-18 00:00:00+00:00,0.9996912755024708,0.0,62605639.50003605
2024-04-19 00:00:00+00:00,1.0008916871551128,0.0,69871054.1193428
2024-04-20 00:00:00+00:00,1.0013125932661249,0.0,90226178.39361952
2024-04-21 00:00:00+00:00,1.0003049494394818,0.0,44618351.53139844
2024-04-22 00:00:00+00:00,0.9993212869933684,0.0,49661358.770803645
2024-04-23 00:00:00+00:00,0.9985247908849834,0.0,122617573.9734224
2024-04-24 00:00:00+00:00,0.999841593794722,0.0,57545283.223706216
2024-04-25 00:00:00+00:00,1.002492265853739,0.0,68007020.32785936
2024-04-26 00:00:00+00:00,1.0000019201314283,0.0,71031412.24690914
