snapped_at,price,market_cap,total_volume
2020-01-01 00:00:00+00:00,434.68416374547706,322805962.3383096,3573157.9778322363
2020-01-02 00:00:00+00:00,437.0474395373289,324480260.4274398,3696889.424942128
2020-01-03 00:00:00+00:00,424.1566489163365,315145005.69186324,3869157.463320304
2020-01-04 00:00:00+00:00,441.92014672633695,326456203.29555905,4101888.8746665055
2020-01-05 00:00:00+00:00,438.5498337111599,327300232.1783969,4064037.134018369
2020-01-06 00:00:00+00:00,443.900407902658,329966258.621729,4122348.7672546767
2020-01-07 00:00:00+00:00,464.5850472544909,407648459.7250252,1650111.041702633
2020-01-08 00:00:00+00:00,468.09858585238544,410397782.6995055,4088182.231972992
2020-01-09 00:00:00+00:00,480.0542545421937,424670112.0437115,1775737.3605484513
2020-01-10 00:00:00+00:00,469.62360206334125,412767823.8208375,4490761.963352699
2020-01-11 00:00:00+00:00,483.7618119930916,424203860.46018326,4331637.831923201
2020-01-12 00:00:00+00:00,476.8775317669868,420953813.0182962,4976204.153801445
2020-01-13 00:00:00+00:00,490.5115003596902,432365098.12668896,4136726.946666475
2020-01-14 00:00:00+00:00,484.00886485550296,426659154.569744,4118173.064126678
2020-01-15 00:00:00+00:00,534.4159017042057,465468269.9565415,2718288.226402904
2020-01-16 00:00:00+00:00,528.5046280710279,460518812.59096575,2305471.8125343174
2020-01-17 00:00:00+00:00,528.4263794049372,458912349.3695215,1929284.0913822085
2020-01-18 00:00:00+00:00,514.0398665593805,449279749.8261233,2693795.373876513
2020-01-19 00:00:00+00:00,515.3638719555591,450011554.2811253,2604895.0480712727
2020-01-20 00:00:00+00:00,505.44148018649537,440095407.4614036,1961180.078104546
2020-01-21 00:00:00+00:00,481.68045921727344,421001671.7865249,3507575.329170015
2020-01-22 00:00:00+00:00,485.30462613007046,422521358.3732225,2687333.3875903734
2020-01-23 00:00:00+00:00,475.1309319412763,413888750.1543549,1892377.846240704
2020-01-24 00:00:00+00:00,470.1319191317106,408040999.4949712,1802084.957746997
2020-01-25 00:00:00+00:00,465.013033780997,404566332.6140724,1716165.5889567805
2020-01-26 00:00:00+00:00,457.0523272426017,397852766.3045136,1287974.397318289
2020-01-27 00:00:00+00:00,477.81774382722216,415252833.0765472,1347935.014233007
2020-01-28 00:00:00+00:00,483.7447479036215,420372154.5911736,1579438.9624943
2020-01-29 00:00:00+00:00,529.62425990889,460929247.7752152,2804077.865419625
2020-01-30 00:00:00+00:00,518.6136376183665,452833391.0645525,1472419.8954735906
2020-01-31 00:00:00+00:00,544.4314555232917,473028980.9467901,2020605.881607466
2020-02-01 00:00:00+00:00,542.1406511485349,472944596.7545656,1834734.21915576
2020-02-02 00:00:00+00:00,550.9243379450294,479006349.4651579,1336768.34004335
2020-02-03 00:00:00+00:00,551.4848921045649,480355108.1979954,1647815.723594917
2020-02-04 00:00:00+00:00,556.102450945731,483749369.4151816,1907256.7858641264
2020-02-05 00:00:00+00:00,550.6492141077523,478443848.85425335,1192757.4422928146
2020-02-06 00:00:00+00:00,571.2477257151398,498557034.8307963,1700343.8456785558
2020-02-07 00:00:00+00:00,570.3685869325367,496947003.3107332,1880414.318975755
2020-02-08 00:00:00+00:00,576.5624214907501,501243760.289696,1785444.8939466842
2020-02-09 00:00:00+00:00,574.1543364658061,499263654.9788215,1534401.330913267
2020-02-10 00:00:00+00:00,586.3342452916992,509741695.0009088,1819341.037847284
2020-02-11 00:00:00+00:00,571.9631213850785,498055175.9644536,1992594.015670786
2020-02-12 00:00:00+00:00,586.9569798689075,510517300.0946424,2264680.686214371
2020-02-13 00:00:00+00:00,609.1794449185625,529601037.3180046,3206717.755036491
2020-02-14 00:00:00+00:00,623.8097580558132,541387188.612146,3900464.22366866
2020-02-15 00:00:00+00:00,635.3830686840024,552569486.2934854,4006711.1774995457
2020-02-16 00:00:00+00:00,601.6078822318931,522891271.7880005,3048364.8445776366
2020-02-17 00:00:00+00:00,631.2836501748193,548351130.0848897,4446723.845520144
2020-02-18 00:00:00+00:00,610.9885474147741,529312080.8906623,3151311.9307452985
2020-02-19 00:00:00+00:00,633.2577659080816,551624896.0548817,3391655.23511247
2020-02-20 00:00:00+00:00,643.6045574012187,566981942.2208457,5989670.361183397
2020-02-21 00:00:00+00:00,641.1052393290532,557496178.6811255,4557620.176413556
2020-02-22 00:00:00+00:00,629.1934975953978,546250319.8222703,3125281.434753494
2020-02-23 00:00:00+00:00,637.8696193583626,554519758.8393791,3478556.1439466816
2020-02-24 00:00:00+00:00,653.2775332637468,568182699.9122199,3771008.09270576
2020-02-25 00:00:00+00:00,631.4796372830122,547600148.2179513,3915034.385524361
2020-02-26 00:00:00+00:00,587.2047452049063,511228614.4916073,3289832.394465229
2020-02-27 00:00:00+00:00,538.7262779128149,470387272.03382766,3174294.4469695063
2020-02-28 00:00:00+00:00,563.287056372699,490036443.8829963,3261944.828910149
2020-02-29 00:00:00+00:00,585.4177662311861,508865340.45806,4322887.702382721
2020-03-01 00:00:00+00:00,552.6314253640376,480757187.03995097,3316232.636307894
2020-03-02 00:00:00+00:00,545.2210738123996,474445367.8610986,3373736.6327919774
2020-03-03 00:00:00+00:00,575.7288726126355,500041391.5456588,2351277.569646365
2020-03-04 00:00:00+00:00,534.7274692976008,466254912.00272137,2969235.392747686
2020-03-05 00:00:00+00:00,543.9704558693951,471497919.28899777,1970840.4977682692
2020-03-06 00:00:00+00:00,545.44394199538,473748917.6319379,2646929.4457869763
2020-03-07 00:00:00+00:00,589.5527993285897,511462898.1732363,3678569.526892564
